timestamp,ue_id,sinr_dl_db,mcs_dl,throughput_mbps,delay_ms,jitter_ms,packet_loss_ratio,prb_utilization,retransmissions,cqi,load_level,mobility_speed,shadowing_enabled,traffic_type,sla_violations,severity,severity_pred,severity_final,sla_viol_delay_ms,sla_viol_jitter_ms,sla_viol_packet_loss_ratio,sla_viol_throughput_mbps
452,3,13.5954,17,2.3788,34.0099,6.706855,0.0586,2,1,7,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
453,3,22.0607,18,6.868546,49.596,4.325311,0.0551,2,6,10,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
454,3,19.0753,21,7.853044,24.2808,3.894047,0.0693,2,1,13,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
455,3,20.8943,12,2.813671,6.1359,9.746581,0.0526,4,1,10,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
456,3,6.1824,21,6.747989,2.7746,5.280911,0.0513,1,3,13,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
457,3,18.8061,19,9.03219,2.2871,4.905466,0.0366,4,4,14,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
458,3,10.8407,17,5.082513,22.6713,3.09777,0.0671,4,9,12,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
459,3,11.0965,15,8.535833,24.3715,4.314671,0.0436,4,9,10,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
460,3,15.1185,22,8.448957,1.9757,6.335927,0.0336,2,6,8,1,0,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
461,3,12.5507,21,9.118927,10.0934,1.365014,0.0057,3,6,15,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
462,3,13.6888,12,2.019418,38.2036,7.011143,0.0791,2,6,8,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
463,3,20.6739,23,7.03168,15.2756,6.904582,0.0304,4,3,12,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
464,3,21.3804,23,7.488036,30.7886,2.573975,0.079,1,1,12,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
465,3,24.9257,12,3.385368,26.9823,5.259547,0.052,3,4,8,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
466,3,7.4147,19,7.126156,27.5896,9.543738,0.0629,4,7,13,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
467,3,21.053,18,9.393716,41.1625,8.888238,0.0724,3,4,15,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
468,3,9.6031,18,4.789472,13.6935,9.561626,0.0281,2,1,11,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
469,3,14.4623,12,8.216514,34.7252,7.937173,0.0699,4,5,10,1,0,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
470,3,13.0526,25,7.420573,46.2395,1.770009,0.0233,1,1,8,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
471,3,11.3204,17,8.985356,8.9783,7.477502,0.0003,3,1,15,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
472,3,13.1623,14,2.135163,14.7174,4.738899,0.0183,4,4,8,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
473,3,21.1083,18,6.476659,8.2768,4.338707,0.0302,1,6,11,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
474,3,21.1936,24,7.647814,26.8315,9.469129,0.0781,3,7,12,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
475,3,24.7392,8,3.331255,16.9202,5.531662,0.0119,2,2,7,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
476,3,9.0125,16,6.815222,39.2069,6.904625,0.0345,1,0,12,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
477,3,20.2275,18,8.383963,41.2221,8.700769,0.0291,2,1,12,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
478,3,8.5811,14,4.20155,25.0048,7.782863,0.0352,1,2,10,1,0,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
479,3,12.5206,16,8.187765,31.0189,1.516262,0.0338,3,8,8,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
480,3,12.8878,21,8.033505,5.4248,8.027048,0.026,2,0,8,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
481,3,11.3646,17,9.200801,36.294,2.671826,0.0376,2,1,12,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
482,3,11.4629,12,2.022516,38.7387,9.183937,0.0589,2,9,7,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
483,3,20.1802,19,6.640426,42.3396,3.914962,0.001,2,2,8,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
484,3,19.4133,20,7.952936,49.2652,4.407694,0.031,3,3,14,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
485,3,21.9829,12,3.267693,37.5598,6.46563,0.0497,3,5,7,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
486,3,4.2672,21,6.427079,24.7927,6.744609,0.0226,2,1,12,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
487,3,17.9385,15,8.677602,7.2512,1.967491,0.0289,2,6,15,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
488,3,9.6982,13,4.176358,10.9854,4.655186,0.0697,1,2,8,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
489,3,13.0556,14,8.245597,14.4318,7.354359,0.0222,4,0,8,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
490,3,15.0447,25,8.142053,7.3327,9.012346,0.0334,2,8,7,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
491,3,9.185,21,9.266817,12.5785,4.177738,0.0197,3,5,15,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
492,3,11.6347,17,2.184037,17.5456,5.008482,0.032,4,8,9,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
493,3,21.1849,23,6.531628,10.9883,1.470834,0.0188,1,5,10,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
494,3,23.8423,24,7.720921,12.32,5.708753,0.0023,2,7,11,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
495,3,21.4253,12,2.549277,19.1716,3.646303,0.0212,3,1,9,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
496,3,9.7575,19,6.811525,30.516,6.05736,0.0166,2,0,13,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
497,3,19.8335,16,9.5,3.2373,8.177282,0.0006,2,1,13,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
498,3,10.4616,18,4.266066,27.6947,6.278704,0.0071,4,1,11,1,0,0,VoIP,0,LOW,LOW,LOW,0,0,0,0
499,3,12.1041,18,9.0838,16.4647,9.81504,0.0422,1,3,12,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
500,3,16.8556,24,7.359533,49.4921,6.54648,0.0222,2,0,8,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
501,3,10.4789,18,9.113085,30.3381,5.977386,0.066,1,3,13,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
502,3,7.3972,17,2.206799,4.6772,7.553794,0.0034,2,1,10,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
503,3,22.1354,24,7.001282,41.6646,6.371927,0.0113,4,9,12,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
504,3,19.9584,22,7.182739,12.262,4.72489,0.0179,3,3,14,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
505,3,23.6521,9,3.157247,29.6498,6.933552,0.0034,1,0,9,1,0,0,VoIP,0,LOW,HIGH,HIGH,0,0,0,0
506,3,5.8588,18,6.684514,34.0914,1.17627,0.0535,1,5,15,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
507,3,19.9648,16,8.72922,40.2405,8.584385,0.0373,3,7,15,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
508,3,8.1223,12,4.57073,33.1367,4.399114,0.0092,4,8,8,1,0,0,VoIP,0,LOW,HIGH,HIGH,0,0,0,0
509,3,12.1983,14,8.887444,43.0357,1.666551,0.0382,2,4,12,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
510,3,15.7724,25,8.068533,45.9286,1.201644,0.0296,3,6,8,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
511,3,10.8017,18,9.162741,36.9988,1.49097,0.0049,2,0,13,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
512,3,11.1084,16,1.917748,43.7476,2.191339,0.0569,2,4,10,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
513,3,22.7297,19,6.641822,13.0109,3.183271,0.0326,3,3,12,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
514,3,23.1377,22,7.312321,3.7254,1.283581,0.0553,1,2,13,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
515,3,22.706,11,3.281557,23.5138,2.247251,0.0284,2,3,7,1,0,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
516,3,6.9319,18,6.306566,1.3533,6.552124,0.059,1,0,12,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
517,3,19.0552,21,9.185205,10.649,8.715457,0.0332,1,7,13,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
518,3,10.8502,13,4.257944,18.1957,1.913284,0.0437,4,0,10,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
519,3,12.7987,14,8.809245,37.5433,7.253701,0.0799,4,1,8,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
520,3,15.336,26,7.791659,20.0496,8.070165,0.0068,3,5,8,1,0,0,VoIP,0,LOW,HIGH,HIGH,0,0,0,0
521,3,12.4221,21,9.5,23.53,5.775518,0.0452,1,7,15,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
522,3,10.6585,12,2.295742,29.805,8.042588,0.0797,2,2,9,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
523,3,22.2811,20,7.008641,29.4659,6.636151,0.0351,4,7,10,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
524,3,23.6457,22,7.795199,4.1492,6.880678,0.0736,3,6,13,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
525,3,22.6104,9,3.429118,3.8133,5.864059,0.0643,1,7,7,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
526,3,7.8436,20,6.769097,13.7905,3.506344,0.0178,2,5,14,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
527,3,18.684,20,8.544761,47.8027,8.689049,0.0403,3,4,13,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
528,3,9.8548,14,4.341148,17.6717,8.311666,0.0281,3,2,8,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
529,3,13.3761,12,8.574613,42.0519,4.151385,0.0565,3,0,12,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
530,3,16.8411,26,8.050407,39.5149,3.255245,0.0048,1,5,8,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
531,3,9.6824,22,9.09204,37.2199,8.42371,0.0198,4,4,15,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
532,3,10.4983,13,1.993823,13.2349,7.396858,0.0092,3,2,7,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
533,3,19.9756,20,6.885627,10.4898,4.057742,0.0534,2,1,11,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
534,3,21.3991,23,7.51718,14.2382,1.828008,0.0693,3,5,11,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
535,3,23.0009,9,2.310275,37.541,4.977618,0.0385,4,6,7,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
536,3,4.5857,22,7.073315,34.0003,6.424212,0.0787,3,7,12,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
537,3,17.951,16,9.165808,36.848,8.418161,0.0585,2,2,12,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
538,3,10.8514,16,4.279325,18.234,4.149971,0.0517,1,9,10,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
539,3,14.2667,14,8.548423,8.2582,1.266513,0.0162,1,4,11,1,0,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
540,3,14.5591,23,7.836485,49.643,5.273486,0.0768,1,1,7,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
541,3,10.7639,20,8.587513,18.6318,5.115441,0.0769,1,5,15,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
542,3,14.0242,12,2.541995,22.8925,1.617105,0.0452,4,0,7,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
543,3,18.5274,24,6.60705,4.2568,5.548814,0.0332,2,6,8,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
544,3,23.4804,19,7.345426,32.5821,2.271092,0.0555,1,7,13,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
545,3,21.0024,13,3.063243,40.409,1.327661,0.0122,4,5,9,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
546,3,6.2405,16,6.807997,38.2373,7.673143,0.014,3,7,15,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
547,3,17.795,16,8.193976,30.7314,4.995413,0.0657,4,1,13,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
548,3,9.2232,15,4.2161,20.0937,2.857537,0.0722,1,2,9,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
549,3,14.0094,17,8.35559,49.8793,5.580895,0.0731,4,6,8,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
550,3,14.0841,21,7.965533,8.8333,1.969185,0.0656,1,5,11,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
551,3,8.6754,20,8.98369,30.3665,4.77919,0.0272,4,1,15,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
552,3,9.7366,12,1.777392,13.3438,9.885598,0.0247,4,6,7,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
553,3,21.0352,23,6.98123,37.1866,7.80534,0.022,2,1,9,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
554,3,20.7029,19,8.063466,7.9158,4.235363,0.0076,4,0,15,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
555,3,20.0621,8,3.149308,38.9595,2.585176,0.0771,3,5,10,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
556,3,5.6001,21,6.109209,33.4059,6.143125,0.0479,1,7,14,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
557,3,19.3319,16,8.678811,19.7894,8.250521,0.0124,2,5,12,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
558,3,9.1199,12,4.28913,28.744,5.877463,0.0391,4,1,11,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
559,3,12.9116,17,8.211043,4.4437,6.511589,0.0793,1,1,12,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
560,3,15.6287,25,7.58538,32.6022,8.416833,0.0747,4,9,10,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
561,3,8.8404,16,8.602351,25.5154,4.807182,0.0199,3,8,15,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
562,3,11.9013,13,2.508591,27.3592,9.129136,0.0042,1,0,7,1,0,0,VoIP,0,LOW,LOW,LOW,0,0,0,0
563,3,19.8319,20,6.523322,16.7903,9.044246,0.0004,2,5,8,1,0,0,VoIP,0,LOW,HIGH,HIGH,0,0,0,0
564,3,21.3804,21,7.435707,12.4808,2.724294,0.0035,2,1,15,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
565,3,20.7577,12,2.991449,31.771,4.662503,0.0579,4,3,8,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
566,3,5.6469,21,6.588766,49.2635,3.835013,0.0657,4,3,12,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
567,3,19.796,17,8.920796,10.9757,3.971423,0.0612,1,5,13,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
568,3,10.1158,16,4.245795,49.1664,9.693291,0.0007,1,7,9,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
569,3,9.1824,13,8.92326,16.4939,5.931375,0.0403,1,5,11,1,0,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
570,3,16.1347,25,7.750597,10.8345,1.466777,0.0064,4,6,10,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
571,3,11.381,19,8.916289,12.0285,8.611599,0.0058,3,0,14,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
572,3,11.4205,14,1.801542,38.9773,9.423189,0.0464,4,7,7,1,0,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
573,3,17.7432,18,6.856382,36.7936,3.649548,0.041,1,0,11,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
574,3,20.8136,24,7.66058,16.3857,9.317946,0.0151,3,7,14,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
575,3,19.2356,13,3.216326,45.598,5.8614,0.0683,3,2,7,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
576,3,4.7912,17,6.915046,16.2051,3.611017,0.0345,4,6,13,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
577,3,18.9386,18,8.666676,41.8814,3.298272,0.0668,2,4,15,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
578,3,12.9986,13,4.485211,19.7029,9.756498,0.0782,4,5,10,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
579,3,14.3293,12,8.87218,18.6144,7.953792,0.028,2,5,12,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
580,3,15.8597,21,7.458642,45.2496,7.418889,0.0167,4,5,11,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
581,3,15.4637,17,8.663404,11.8295,5.018984,0.0192,4,2,13,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
582,3,11.4005,15,2.248398,23.7479,8.315779,0.0177,1,8,7,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
583,3,19.0942,23,6.665684,26.7674,6.946661,0.0548,3,4,12,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
584,3,22.5004,23,7.730552,29.0349,6.356091,0.0297,3,6,11,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
585,3,22.2059,12,3.186477,23.7788,5.61836,0.0228,1,4,7,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
586,3,5.1832,22,6.960335,34.5275,3.132453,0.0155,3,7,15,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
587,3,17.6335,17,8.518681,20.3294,2.321992,0.0365,3,0,12,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
588,3,11.8747,16,4.623118,20.71,0.874532,0.0599,2,0,11,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
589,3,11.463,18,8.472669,28.8243,2.066493,0.0084,1,5,9,1,0,0,VoIP,0,LOW,HIGH,HIGH,0,0,0,0
590,3,14.3394,20,7.772313,18.1843,6.166432,0.0465,2,5,11,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
591,3,10.4294,18,8.972632,2.6463,3.488571,0.0518,2,5,13,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
592,3,11.3188,18,1.756169,14.7479,9.014073,0.0378,4,4,7,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
593,3,21.2245,18,6.979667,17.2956,1.636987,0.0555,4,1,10,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
594,3,23.093,22,7.401769,35.2543,8.409751,0.0455,2,9,11,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
595,3,24.0243,9,3.167789,34.7711,6.139104,0.0473,2,5,7,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
596,3,5.8126,22,6.810074,15.5769,4.002547,0.0415,4,2,14,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
597,3,21.9644,17,8.71161,34.8482,4.948324,0.0659,2,4,15,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
598,3,10.3092,12,4.110804,27.8201,3.052932,0.0691,1,2,9,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
599,3,14.1616,13,8.601062,4.6849,4.72042,0.0381,2,3,8,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
600,3,15.6446,25,7.670739,15.1192,7.299139,0.0225,3,3,11,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
1,4,27.31,10,2.918056,41.8612,9.569156,0.0321,4,4,10,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
2,4,31.446,13,6.186366,3.7044,4.941234,0.0496,4,8,12,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
3,4,18.7981,17,4.834123,29.143,1.293386,0.0529,3,7,7,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
4,4,9.6174,21,5.450478,7.102,9.712619,0.0528,4,8,10,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
5,4,14.9727,19,7.384157,39.5703,0.737376,0.0401,1,8,7,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
6,4,17.3259,26,8.53697,20.455,6.858535,0.023,1,3,10,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
7,4,21.2438,11,8.248172,43.6445,2.123497,0.019,3,5,13,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
8,4,22.7348,9,4.90183,9.5373,4.037541,0.0005,4,1,11,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
9,4,15.8778,19,5.587378,27.5503,5.622842,0.0186,4,2,10,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
10,4,2.5313,13,2.468931,5.8105,9.535952,0.0021,3,2,11,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
11,4,27.1014,11,1.954915,17.4693,6.643565,0.0414,4,2,9,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
12,4,28.7683,17,4.840511,31.5164,4.888967,0.0678,2,0,15,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
13,4,16.3111,15,4.81065,29.5283,7.146795,0.0437,3,6,9,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
14,4,13.2993,18,5.229507,25.8485,8.644101,0.0374,3,0,13,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
15,4,12.809,18,7.290811,45.7345,4.894081,0.0112,1,7,10,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
16,4,18.9992,25,8.198268,25.3972,6.032115,0.0389,1,6,12,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
17,4,23.1483,11,8.4122,41.0149,4.814673,0.0781,3,3,11,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
18,4,19.6833,9,5.429509,43.2328,7.235403,0.0754,1,4,13,1,0,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
19,4,14.4309,20,5.283048,7.6256,1.994603,0.0195,4,2,12,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
20,4,3.3281,15,1.739501,19.7481,5.95825,0.0474,3,4,9,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
21,4,27.9711,11,2.494769,41.3355,5.802612,0.0083,4,4,7,1,0,0,VoIP,0,LOW,HIGH,HIGH,0,0,0,0
22,4,28.2217,16,5.474233,7.0855,2.45857,0.05,3,6,14,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
23,4,16.7489,13,4.769767,46.7539,5.171496,0.0573,1,8,9,1,0,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
24,4,7.9285,18,5.645158,16.1069,1.266204,0.0436,3,3,13,1,0,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
25,4,14.7033,19,7.442935,43.3088,8.661216,0.0188,1,5,9,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
26,4,20.6898,27,7.856714,36.9952,9.981869,0.011,1,5,12,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
27,4,20.0039,8,7.915376,49.9025,8.974264,0.0087,4,3,15,1,0,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
28,4,21.2286,12,5.247974,7.0168,4.949549,0.0193,3,5,10,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
29,4,15.7021,19,5.559952,4.3267,7.654987,0.0419,1,8,10,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
30,4,2.0,15,1.979044,14.3839,3.285745,0.0215,3,6,7,1,0,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
31,4,27.2988,12,2.904675,13.0314,1.793572,0.0596,3,4,7,1,0,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
