window_idx,true_label,root_cause,recommended_action,score_isolation_forest,score_copod,score_xgboost_supervised
2450,0,subtle_anomaly,monitor closely + collect more contextual data,0.4140129652013435,57.32640504039774,0.0001618287
2451,0,subtle_anomaly,monitor closely + collect more contextual data,0.4566805221424055,60.107517076242885,0.00089272356
2452,0,subtle_anomaly,monitor closely + collect more contextual data,0.4539935076918557,59.96942846850433,0.001113838
2453,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5404894006036256,83.04833213336397,0.9980228
2454,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4251165191196074,62.02872405110783,0.9999585
2455,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4199963991432967,56.31034129504538,0.9999653
2456,0,subtle_anomaly,monitor closely + collect more contextual data,0.4282900815234817,55.935486669188045,0.0002834728
2457,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3942538619244483,43.23836595508108,0.9916604
2458,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4826084425371179,65.36225654683771,0.9999521
2459,0,subtle_anomaly,monitor closely + collect more contextual data,0.3970230592550716,49.72263322923343,0.0005745178
2460,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.537495741616601,104.13307963714512,0.99993587
2461,0,subtle_anomaly,monitor closely + collect more contextual data,0.4363738506921164,57.07097968355099,0.00036866273
2462,0,subtle_anomaly,monitor closely + collect more contextual data,0.4574504967682517,69.17651483311093,0.00017969478
2463,0,subtle_anomaly,monitor closely + collect more contextual data,0.4517132019370437,63.79812963061157,0.014628704
2464,0,subtle_anomaly,monitor closely + collect more contextual data,0.4237528511429495,59.96081350358356,0.000119615914
2465,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4265820181573401,56.16491663139239,0.9991781
2466,0,subtle_anomaly,monitor closely + collect more contextual data,0.4289227788000448,55.36497011404269,0.0005312169
2467,0,subtle_anomaly,monitor closely + collect more contextual data,0.458671172084538,61.69296218136133,0.0008654807
2468,0,subtle_anomaly,monitor closely + collect more contextual data,0.3762184950490644,43.11454827356109,0.00047286187
2469,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4443225274905686,63.727950115776686,0.9998987
2470,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4535874319545708,56.51279077102196,0.9999373
2471,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.406478896717161,54.16510794724502,0.9999355
2472,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4342998171362051,58.31710549762849,0.99995303
2473,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4152593297747378,51.54162005487552,0.9999374
2474,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4101505720356788,58.78916097998766,0.9999716
2475,0,subtle_anomaly,monitor closely + collect more contextual data,0.429436873636629,54.41623482265621,0.0001747
2476,0,subtle_anomaly,monitor closely + collect more contextual data,0.4119364927373761,51.73696487810474,0.0013690491
2477,0,subtle_anomaly,monitor closely + collect more contextual data,0.4098569292998864,51.316312368464814,0.014006661
2478,0,subtle_anomaly,monitor closely + collect more contextual data,0.4423696350808392,52.37717253430779,0.0013977102
2479,0,subtle_anomaly,monitor closely + collect more contextual data,0.3953803157262228,49.880346689877705,2.2091197e-05
2480,0,subtle_anomaly,monitor closely + collect more contextual data,0.4170910578788069,52.85409524346441,0.00085085264
2481,0,subtle_anomaly,monitor closely + collect more contextual data,0.4118347907220675,56.54460809107497,0.00013213065
2482,0,isolation_outlier,inspect individual extreme values + check for sensor drift,0.4864784008598701,64.78163923791497,0.003052002
2483,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4513639389172016,58.11780622985075,0.9999305
2484,0,subtle_anomaly,monitor closely + collect more contextual data,0.3908128540881663,42.22304501404955,0.00018360399
2485,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4344299463336742,62.10672923098767,0.9998386
2486,0,subtle_anomaly,monitor closely + collect more contextual data,0.452660686736665,66.03173602376215,0.00015948417
2487,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5795358852376525,144.56883744693863,0.99994636
2488,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4788446535837588,72.8893424750446,0.99992895
2489,0,subtle_anomaly,monitor closely + collect more contextual data,0.4123358961101838,50.93550938428363,5.204906e-05
2490,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4254649490103619,58.62913620873224,0.9999701
2491,0,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4082724687277535,53.83759776180702,0.0004915822
2492,0,subtle_anomaly,monitor closely + collect more contextual data,0.4328844332805292,56.4973960899589,0.0001614237
2493,0,subtle_anomaly,monitor closely + collect more contextual data,0.4080983880276362,48.1822227841024,0.0021569314
2494,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3923351115386665,47.737596782828575,0.9999664
2495,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.405357042982313,48.75812769007061,0.9963672
2496,0,subtle_anomaly,monitor closely + collect more contextual data,0.4109563297528863,44.92250527198106,0.06087787
2497,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4945904165962829,76.74186122270505,0.9999682
2498,0,subtle_anomaly,monitor closely + collect more contextual data,0.4642477625176234,66.96487553610277,0.0001995209
2499,0,subtle_anomaly,monitor closely + collect more contextual data,0.4082796759876476,51.24159121373863,0.00028958241
2500,0,subtle_anomaly,monitor closely + collect more contextual data,0.4231280847790904,50.64582995230346,0.0014763866
2501,0,subtle_anomaly,monitor closely + collect more contextual data,0.4343817295766582,63.450134339801465,4.3872802e-05
2502,0,subtle_anomaly,monitor closely + collect more contextual data,0.414688645663998,52.20013088833016,0.0035061098
2503,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4278840823981764,48.57807708198052,0.99919885
2504,0,subtle_anomaly,monitor closely + collect more contextual data,0.3963217000943213,53.48174285238206,8.14466e-05
2505,0,subtle_anomaly,monitor closely + collect more contextual data,0.4094356492292454,50.13879945445133,0.0013685764
2506,0,subtle_anomaly,monitor closely + collect more contextual data,0.4116591172468833,49.859561457903645,0.00020108047
2507,0,subtle_anomaly,monitor closely + collect more contextual data,0.424247284660807,52.698872427377296,0.001622031
2508,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4359519328438402,67.45850444201083,0.9999478
2509,0,subtle_anomaly,monitor closely + collect more contextual data,0.377628248446426,41.81972935534049,0.00015890812
2510,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4378437165547349,58.72102760688272,0.99993753
2511,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4307194706192578,49.93607469239575,0.9943183
2512,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3871170090452734,47.200386509850745,0.9996445
2513,0,subtle_anomaly,monitor closely + collect more contextual data,0.4011588527749605,50.44971089625561,0.0005406752
2514,0,subtle_anomaly,monitor closely + collect more contextual data,0.4162591860473322,58.468055466144726,7.48463e-05
2515,0,subtle_anomaly,monitor closely + collect more contextual data,0.4247414776451224,58.16868688765327,4.9326965e-05
2516,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4377878241934228,64.78115465856087,0.99984443
2517,0,subtle_anomaly,monitor closely + collect more contextual data,0.4159553679944323,55.016508693927896,0.00011764111
2518,0,subtle_anomaly,monitor closely + collect more contextual data,0.4257207365996573,61.51048144506795,0.00022691503
2519,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4208754851686679,57.6567825192174,0.9969369
2520,0,subtle_anomaly,monitor closely + collect more contextual data,0.3821592442258108,42.4896491690748,0.00043336928
2521,0,subtle_anomaly,monitor closely + collect more contextual data,0.4210629960449124,56.49711460191284,0.00018395603
2522,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4612911793261152,70.60858962473631,0.99969494
2523,0,subtle_anomaly,monitor closely + collect more contextual data,0.3821392293597249,43.03520261313548,0.0003381206
2524,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4327376227894883,51.85198824584709,0.9994221
2525,0,subtle_anomaly,monitor closely + collect more contextual data,0.4505664597355722,55.25118743536899,0.0004306486
2526,0,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3951375635941328,48.21032165820456,0.009568049
2527,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4820464586728354,77.036066892049,0.7951045
2528,0,subtle_anomaly,monitor closely + collect more contextual data,0.4769777651818804,61.15340648492117,8.349461e-05
2529,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4253701617936786,63.02968612444961,0.9997352
2530,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4171612322400351,57.93260534126183,0.9999136
2531,0,subtle_anomaly,monitor closely + collect more contextual data,0.4201316817767817,47.70876691083052,0.0016589012
2532,0,subtle_anomaly,monitor closely + collect more contextual data,0.4355074211635768,55.20406994058543,0.015630906
2533,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4436259234480237,57.41927313871149,0.9999012
2534,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4519415374388614,68.47197510328698,0.99993646
2535,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4048879161940235,52.62718307136243,0.99994946
2536,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4774197054408617,79.08415717671781,0.9996978
2537,0,subtle_anomaly,monitor closely + collect more contextual data,0.4233991787301471,52.5686987512556,0.00013199692
2538,0,subtle_anomaly,monitor closely + collect more contextual data,0.4045790424073295,49.671138175751466,0.0005476249
2539,0,subtle_anomaly,monitor closely + collect more contextual data,0.4454745492641045,66.88872805795735,7.154901e-05
2540,0,isolation_outlier,inspect individual extreme values + check for sensor drift,0.4852681036145903,67.08636901275351,0.00025272035
2541,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5328636929703106,95.78042779879466,0.99963427
2542,0,subtle_anomaly,monitor closely + collect more contextual data,0.4094659192467533,53.11718052753479,7.634773e-05
2543,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.4634548260678819,81.1404377920459,0.99995756
2544,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4816205257177968,71.69561304189973,0.9998889
2545,0,subtle_anomaly,monitor closely + collect more contextual data,0.4256813152569494,54.4603285616155,0.00010417081
2546,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3986891411249144,52.88753316112884,0.9995229
2547,0,subtle_anomaly,monitor closely + collect more contextual data,0.4788414965819743,68.80113456930961,7.986394e-05
2548,0,subtle_anomaly,monitor closely + collect more contextual data,0.4210807651141225,50.38338772906722,0.0019090318
2549,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4136325781779355,59.298067673834815,0.999696
2550,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4274300642873467,56.762566336008895,0.9929684
2551,0,subtle_anomaly,monitor closely + collect more contextual data,0.4226386738922254,54.70863253508379,0.0001145584
2552,0,subtle_anomaly,monitor closely + collect more contextual data,0.4183663832850496,50.73775112405079,0.00051977334
2553,0,subtle_anomaly,monitor closely + collect more contextual data,0.4347030032606871,56.6868893245629,4.078331e-05
2554,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.565441713723938,113.4387158247652,0.9999676
2555,1,subtle_anomaly,monitor closely + collect more contextual data,0.4481294079008524,57.64906462386601,0.8468358
2556,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3894880579398516,45.33642437003704,0.97256696
2557,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5711988559164096,113.4377656228958,0.9998568
2558,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.386467892659716,46.44772988319552,0.9999386
2559,0,subtle_anomaly,monitor closely + collect more contextual data,0.3973217048680045,46.982767235448925,0.00038185358
2560,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4321777417451731,54.158970530417015,0.99993145
2561,0,isolation_outlier,inspect individual extreme values + check for sensor drift,0.4815472066234967,71.6470635008995,0.0002676726
2562,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3759979409010063,43.08149534995749,0.9975339
2563,0,subtle_anomaly,monitor closely + collect more contextual data,0.4102479371889614,50.18860874561696,0.006011734
2564,0,subtle_anomaly,monitor closely + collect more contextual data,0.4685367689741779,67.01106649420782,8.055008e-05
2565,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4294456612039185,60.78498076531556,0.99996114
2566,0,subtle_anomaly,monitor closely + collect more contextual data,0.4656119684280933,64.11766644504212,4.538051e-05
2567,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4715398204502615,67.22676134057447,0.9998938
2568,0,subtle_anomaly,monitor closely + collect more contextual data,0.4405221067628123,58.98867555724392,9.356264e-05
2569,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3832087628395269,46.94694841438596,0.9949191
2570,0,subtle_anomaly,monitor closely + collect more contextual data,0.4163822056486585,55.75235824462764,0.0023124248
2571,0,subtle_anomaly,monitor closely + collect more contextual data,0.3871812509258456,43.27410886888089,0.00014802
2572,0,subtle_anomaly,monitor closely + collect more contextual data,0.440779083547711,56.32450415936204,0.00046819643
2573,0,isolation_outlier,inspect individual extreme values + check for sensor drift,0.4836859874586027,69.61688669232949,0.00071024685
2574,0,subtle_anomaly,monitor closely + collect more contextual data,0.4338358959480946,50.350443855372845,0.00012789508
2575,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.432657437250019,54.66779206430034,0.9999366
2576,0,subtle_anomaly,monitor closely + collect more contextual data,0.3924203825302637,47.28268978607958,0.00066928926
2577,0,subtle_anomaly,monitor closely + collect more contextual data,0.3892001150903327,43.111195761103325,0.00010340034
2578,0,subtle_anomaly,monitor closely + collect more contextual data,0.4720088905801246,66.80157679913138,0.00035121318
2579,0,subtle_anomaly,monitor closely + collect more contextual data,0.3857021396685382,46.812875095836894,0.00016311594
2580,0,subtle_anomaly,monitor closely + collect more contextual data,0.4557480464487162,60.3142055522795,0.0003018438
2581,0,subtle_anomaly,monitor closely + collect more contextual data,0.4087888373810642,44.67889388764989,0.002582574
2582,0,subtle_anomaly,monitor closely + collect more contextual data,0.4203728089422123,52.54825309556945,0.00036295856
2583,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.4861365400867399,87.03149815833255,0.9998441
2584,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4802817033324962,73.79039537571799,0.99991167
2585,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4264671356934625,60.12370248217007,0.99986255
2586,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4326534512715679,55.54036823858915,0.99924636
2587,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4602489700206058,66.56539600343133,0.99991333
2588,0,subtle_anomaly,monitor closely + collect more contextual data,0.4746101525277323,67.88025166144116,0.00030249084
2589,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4153328466327972,57.56740880580909,0.9995005
2590,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4313226110284421,58.42368933011106,0.9999627
2591,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.415758206179209,58.90620696716262,0.9998878
2592,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4458781042985868,62.42007865927791,0.99990606
2593,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4287871326085268,60.03803138133613,0.9999471
2594,0,subtle_anomaly,monitor closely + collect more contextual data,0.3821391969505656,49.68329596218357,0.0003307535
2595,0,subtle_anomaly,monitor closely + collect more contextual data,0.4357109310129216,57.06352249787387,0.004364717
2596,0,subtle_anomaly,monitor closely + collect more contextual data,0.404556703127852,50.0486573443773,0.0015637
2597,0,subtle_anomaly,monitor closely + collect more contextual data,0.451450465762726,69.44995947636143,8.1609316e-05
2598,0,subtle_anomaly,monitor closely + collect more contextual data,0.4392484165132989,56.64852921248831,0.0005259221
2599,0,subtle_anomaly,monitor closely + collect more contextual data,0.4314837345168252,59.51786519744935,0.0002368472
2600,0,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4066058807077186,59.22060461925249,0.04425102
2601,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4108848818830066,54.67616160160495,0.99996376
2602,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4673468014943718,65.70173421577633,0.99996614
2603,0,subtle_anomaly,monitor closely + collect more contextual data,0.391217861369623,44.24885510993832,5.0939987e-05
2604,0,subtle_anomaly,monitor closely + collect more contextual data,0.4143536384651752,44.20609773213196,0.029443411
2605,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4472969082455777,66.22679470942778,0.9997943
2606,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4027578102561363,47.34927723514951,0.9391761
2607,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3822054396362608,47.19132123329641,0.99939656
2608,0,subtle_anomaly,monitor closely + collect more contextual data,0.463796971164615,66.0443026184435,5.7417757e-05
2609,0,subtle_anomaly,monitor closely + collect more contextual data,0.434487770165904,54.210066584999154,0.00041450554
2610,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5015330846240216,86.53685261583745,0.9997558
2611,0,subtle_anomaly,monitor closely + collect more contextual data,0.4175498022484783,59.82839980329514,0.00019535089
2612,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4281305772332497,55.26298813888744,0.99983037
2613,0,subtle_anomaly,monitor closely + collect more contextual data,0.4296740373782404,60.39031619830526,0.0001827893
2614,0,subtle_anomaly,monitor closely + collect more contextual data,0.4525652926510514,69.62389796671332,5.360766e-05
2615,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4839726015480943,72.98707388522466,0.9999428
2616,0,subtle_anomaly,monitor closely + collect more contextual data,0.3987450706293505,49.77568482722721,4.280858e-05
2617,0,subtle_anomaly,monitor closely + collect more contextual data,0.4255137297980973,60.20272633728647,5.1427793e-05
2618,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4374717165630358,57.34905668739001,0.9990664
2619,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.417372412796045,47.1603118262111,0.999572
2620,0,subtle_anomaly,monitor closely + collect more contextual data,0.4439112375005531,57.0892584545353,0.15250546
2621,0,isolation_outlier,inspect individual extreme values + check for sensor drift,0.4801654735280395,69.91337348297223,0.0001998882
2622,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4493391460266455,60.51140163385551,0.9999008
2623,0,subtle_anomaly,monitor closely + collect more contextual data,0.4260544626377218,60.935552333631385,8.338122e-05
2624,0,subtle_anomaly,monitor closely + collect more contextual data,0.4372395656864181,62.91305577143346,0.00034415544
2625,0,subtle_anomaly,monitor closely + collect more contextual data,0.4064182398032484,46.28657928177179,0.001397691
2626,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4217300886506323,48.299382366152855,0.99982077
2627,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4286808297093743,61.480141507511206,0.9998834
2628,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.457337782444755,65.09414114998206,0.99976116
2629,0,subtle_anomaly,monitor closely + collect more contextual data,0.4714552641179629,65.69966139643853,0.00058611704
2630,0,subtle_anomaly,monitor closely + collect more contextual data,0.4396199019449983,63.30580100601284,0.000422059
2631,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4761547448600075,68.68012917385336,0.9999051
2632,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4016219241892707,54.27530555462813,0.9999608
2633,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4363065365229697,68.23836545145495,0.9998111
2634,0,subtle_anomaly,monitor closely + collect more contextual data,0.3848137886299357,44.28321995448662,0.0007467022
2635,0,subtle_anomaly,monitor closely + collect more contextual data,0.416589416554474,53.228214841576026,0.00032915143
2636,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.443077568866158,65.3630982484357,0.9998746
2637,0,subtle_anomaly,monitor closely + collect more contextual data,0.3867827800951337,43.80070455396497,0.00012110309
2638,0,subtle_anomaly,monitor closely + collect more contextual data,0.4043230740840329,49.61457132817362,0.0009873764
2639,0,subtle_anomaly,monitor closely + collect more contextual data,0.4196237128347776,51.23338023423863,0.0003400821
2640,0,subtle_anomaly,monitor closely + collect more contextual data,0.4104814899512901,52.31169451717507,8.830688e-05
2641,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.436648154957482,66.01670080044755,0.99923384
2642,0,subtle_anomaly,monitor closely + collect more contextual data,0.4145636279191136,57.86977919338816,0.0016049112
2643,0,subtle_anomaly,monitor closely + collect more contextual data,0.4084476167550092,49.3301625055982,0.00016986512
2644,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4117295048054173,54.65625355689561,0.9925101
2645,0,subtle_anomaly,monitor closely + collect more contextual data,0.4083916467627354,54.58041749069659,2.6850841e-05
2646,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4350964239465016,57.34629530053345,0.99989116
2647,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4527746156253281,60.55650366987052,0.99992394
2648,0,subtle_anomaly,monitor closely + collect more contextual data,0.4694697147314061,68.88408965701588,6.343551e-05
2649,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4215423398909054,50.52074419165939,0.9999083
2650,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4357865769785566,59.39552820799897,0.99979204
2651,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4873484135828035,68.93392900045438,0.9999417
2652,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4131878025230014,48.78661841411687,0.9998878
2653,0,subtle_anomaly,monitor closely + collect more contextual data,0.3986311677648504,45.92734193822995,0.00010613446
2654,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5086479962023079,82.13729379716563,0.9999474
2655,0,subtle_anomaly,monitor closely + collect more contextual data,0.4097761993994391,53.5840171184641,0.000106479216
2656,0,subtle_anomaly,monitor closely + collect more contextual data,0.411984279754449,49.622739000692576,0.000795432
2657,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4149520857221069,56.63433468376103,0.9982369
2658,0,subtle_anomaly,monitor closely + collect more contextual data,0.4058637657286934,52.97350863854242,0.0035445255
2659,0,subtle_anomaly,monitor closely + collect more contextual data,0.4114163944800059,47.18113822977503,0.009181779
2660,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4290013675037337,63.37847329528064,0.99994266
2661,0,subtle_anomaly,monitor closely + collect more contextual data,0.4457119055711546,62.603406842248994,2.8296883e-05
2662,0,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5352217116313515,100.12735147264908,0.7713742
2663,0,subtle_anomaly,monitor closely + collect more contextual data,0.3791384774316532,40.82868350966111,0.00013443142
2664,0,subtle_anomaly,monitor closely + collect more contextual data,0.4010752190328065,46.54315002372432,0.0049721035
2665,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4414951933588731,68.11640173902848,0.9999757
2666,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.4924631273350406,90.495125527601,0.99988747
2667,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4393769689966351,62.53064429026275,0.99976796
2668,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4559188206282599,68.24436004321048,0.9999677
2669,0,subtle_anomaly,monitor closely + collect more contextual data,0.4042892160597956,51.54670748751004,4.182518e-05
2670,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5370163216132533,101.6230627725913,0.9997048
2671,0,subtle_anomaly,monitor closely + collect more contextual data,0.4599279889838981,60.88081891822918,0.00017158888
2672,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4463333521287714,55.924651262119696,0.999884
2673,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4101319598114089,57.316215503338256,0.99988794
2674,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5001749177294144,84.03496068639102,0.99910235
2675,0,subtle_anomaly,monitor closely + collect more contextual data,0.4532571403476525,67.90155580519489,8.517259e-05
2676,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.4857042634262614,82.58336793740779,0.9996505
2677,0,subtle_anomaly,monitor closely + collect more contextual data,0.4149232605197386,60.15638318769472,0.00012426777
2678,0,subtle_anomaly,monitor closely + collect more contextual data,0.4385061774499565,55.24016824561157,0.00015870309
2679,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4609703177830629,63.98221733459258,0.9990452
2680,0,subtle_anomaly,monitor closely + collect more contextual data,0.4433406590395587,56.79928389880567,0.00014502837
2681,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4047544215724966,50.74637404132771,0.9999596
2682,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4079627952194052,56.12316377792676,0.99993515
2683,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4124931864998005,56.422193081059504,0.9997639
2684,0,subtle_anomaly,monitor closely + collect more contextual data,0.4186026652105337,55.24834798636804,4.7850554e-05
2685,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4257210149432913,56.63485456811881,0.999338
2686,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.4930268171147122,84.64959084809601,0.99568164
2687,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3863746355032236,46.72993792006502,0.9999646
2688,0,subtle_anomaly,monitor closely + collect more contextual data,0.4125231938286153,52.14972762681972,0.00011182282
2689,0,subtle_anomaly,monitor closely + collect more contextual data,0.404586645280873,49.34801273310926,0.00013740992
2690,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3986538133868755,56.207056012069344,0.9997179
2691,0,subtle_anomaly,monitor closely + collect more contextual data,0.4556757398706998,64.78772674195632,0.00016627675
2692,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4210159242887881,52.44638608326508,0.99982196
2693,0,subtle_anomaly,monitor closely + collect more contextual data,0.4479470703686501,59.33305997312654,0.0005966642
2694,0,subtle_anomaly,monitor closely + collect more contextual data,0.4272608606660442,58.22396756089346,6.570568e-05
2695,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4454242534514044,55.993398233562445,0.999946
