window_idx,true_label,score_isolation_forest,score_random_forest,score_xgboost,score_lstm_autoencoder,score_anomaly_transformer
7698,0,0.42810287084107723,2.7954240108607568e-05,2.757637e-05,0.012172922,6.289358
7699,0,0.4401438172475506,0.0011666381275746503,3.381321e-05,0.0116281705,6.284624
7700,0,0.42833994234278605,0.011500761920858572,0.0011320971,0.010918482,6.3148685
7701,1,0.42797379407184305,0.6042134554970673,0.7778745,0.0119127445,97.58472
7702,0,0.43027753406439595,0.19316423204676456,0.0047494983,0.012840064,6.420319
7703,0,0.44207491119910136,0.15297298204000578,0.002783739,0.012366718,6.332795
7704,0,0.43757128739146517,0.037165694084731804,0.0031360206,0.010948646,6.3010974
7705,0,0.435257905064175,0.029760480454869717,0.0032956363,0.012423841,6.289208
7706,0,0.4324883442668193,0.02938723717972182,0.0030709538,0.011647517,6.305652
7707,0,0.4354647402354921,0.03141896241874464,0.0028080465,0.013462768,6.316332
7708,1,0.4310644976989031,0.8091514902397429,0.9990392,0.015500861,641.7844
7709,1,0.4279585783179648,1.0,0.9999043,0.03118656,644.0134
7710,1,0.4297484419367929,1.0,0.99993336,0.07372527,644.12933
7711,1,0.433989323504036,1.0,0.9999573,0.08599117,644.3371
7712,1,0.4368985434187452,1.0,0.9999771,0.08241609,644.14075
7713,1,0.43116190221692696,1.0,0.99996054,0.093383074,644.83405
7714,1,0.4200973787305763,1.0,0.9999691,0.09001963,645.185
7715,1,0.44665918568331,1.0,0.9999708,0.0776314,645.4197
7716,1,0.4416144211085863,1.0,0.9999652,0.06673833,646.0464
7717,1,0.44052270766076956,1.0,0.99997616,0.04888479,646.23175
7718,1,0.4514788106665128,1.0,0.9999752,0.05610223,646.2843
7719,1,0.4652534470325772,1.0,0.9999696,0.05866817,646.6194
7720,1,0.506685445382777,0.9947371125456148,0.99890685,0.06529716,646.55066
7721,1,0.4944197145727694,0.9994573486025012,0.99996495,0.06061323,646.78534
7722,1,0.4997528288780716,1.0,0.99997556,0.06332528,647.01575
7723,1,0.5017664649454718,1.0,0.99997795,0.052358218,647.61066
7724,1,0.5183952457844249,0.9982823122828341,0.99996865,0.04052163,648.1314
7725,0,0.46649402097726655,0.01619193307828197,0.0026295434,0.028857533,6.359101
7726,0,0.4609736667253087,0.002616332287300835,0.0025289042,0.027816106,6.375017
7727,0,0.4535367601260824,0.001919547532965575,0.0017840007,0.024960946,6.3389087
7728,0,0.45687943793574,8.558671663341281e-05,2.6800137e-05,0.022471158,6.290866
7729,0,0.453418457806349,8.558671663341281e-05,2.397739e-05,0.021521546,6.258387
7730,0,0.44828105450053557,2.8451932229005063e-05,2.4384182e-05,0.020332176,6.248939
7731,0,0.4596389445375153,3.449260288291064e-05,0.00013928235,0.019225,6.2198763
7732,0,0.4573224348764245,9.87350941121434e-05,1.9987127e-05,0.018801583,6.230988
7733,0,0.4472314426062275,8.35698569256324e-05,5.0003477e-05,0.019266913,6.2100286
7734,0,0.46817111374508996,0.012123329396687718,0.003535851,0.01916575,6.25481
7735,0,0.44925257481348657,0.00017153320688376164,5.969623e-05,0.016801985,6.266098
7736,0,0.44378271666665314,2.889660624630876e-05,3.140437e-05,0.014124995,6.2753606
7737,0,0.44213823609467595,0.0001591923513331243,3.0132622e-05,0.014519528,6.284846
7738,0,0.44032818782073097,0.00010519768773841422,8.102935e-05,0.01227565,6.2929583
7739,0,0.45887575175952283,0.0048441928576761495,0.00068622245,0.011598323,6.2832837
7740,0,0.4409073899145282,0.0006784647940020196,0.0008238169,0.0115866605,6.3166
7741,1,0.4377452625924448,0.46854924336323106,0.7767913,0.013052982,421.88232
7742,0,0.43287045241133437,0.19760018089310183,0.008904875,0.013532852,6.8299813
7743,0,0.43942926231360624,0.18219220222061572,0.016903816,0.01299655,7.7448864
7744,1,0.44043000618055356,0.8830591570988893,0.9993747,0.011231691,8.702648
7745,0,0.4370830082461222,0.09898056372152167,0.005061158,0.012689071,6.2902403
7746,0,0.42656340509929846,0.735339423388684,0.71576524,0.01198512,6.5262127
7747,1,0.4339535346341963,0.8616331336376833,0.99927634,0.013676625,633.88043
7748,0,0.4342895781280265,0.12583207427884224,0.0044656596,0.015181617,7.1434474
7749,1,0.4295695978243083,1.0,0.99994695,0.031229801,644.079
7750,1,0.4340806163168536,1.0,0.9999342,0.08534558,644.17474
7751,1,0.4310891287870451,0.997021405635604,0.9999472,0.082111314,644.39264
7752,1,0.4186547713204826,1.0,0.9999651,0.10095083,644.3972
7753,1,0.43072843417577306,0.9996285170796388,0.99997306,0.09412421,644.61633
7754,1,0.4160879263082663,1.0,0.9999777,0.08811596,645.19684
7755,1,0.4273413082606372,1.0,0.99997246,0.07726487,645.3966
7756,1,0.4278005845555464,1.0,0.9999691,0.068444446,645.9942
7757,1,0.43782015246338896,1.0,0.99997485,0.04826119,646.22205
7758,1,0.45269301047926896,1.0,0.999974,0.056036927,646.34125
7759,1,0.44975985567867605,1.0,0.9999783,0.05844755,646.612
7760,1,0.4523405977668691,1.0,0.99975973,0.065015644,646.73083
7761,1,0.45321733791987145,1.0,0.99997497,0.05935701,647.05286
7762,1,0.4590811405763547,1.0,0.99996006,0.06084281,647.2755
7763,1,0.46604928429806547,0.9976820937592751,0.9988992,0.05098605,647.63715
7764,1,0.4702724780614402,1.0,0.9999522,0.03998285,648.0251
7765,0,0.43866296278445016,0.006826600784744361,0.0025458133,0.028714411,6.362666
7766,0,0.4349805173162266,0.004237564086870899,0.0022466423,0.027524425,6.373846
7767,0,0.4284835429592805,0.0022210613970594295,0.0035215023,0.02541187,6.3409333
7768,0,0.4302129056195088,6.005301893371703e-05,2.2666298e-05,0.022720626,6.3008947
7769,0,0.4293759943971022,4.173664584963026e-05,2.5473473e-05,0.021718662,6.268524
7770,0,0.43808204161468606,4.238853423486036e-05,1.7375898e-05,0.020058291,6.255282
7771,0,0.4325252822617534,0.0009445954184126152,2.451625e-05,0.0189298,6.226676
7772,0,0.4364509773992291,2.9625844145205927e-05,0.00010087634,0.018002199,6.2263165
7773,0,0.4220749718703115,0.0004099286184128515,5.0394585e-05,0.018913625,6.2187724
7774,0,0.4443293932442452,0.000993061705856393,0.0047819735,0.01854563,6.2549806
7775,0,0.433379193680557,0.001484635447835701,0.0033347397,0.015767166,6.267343
7776,0,0.4264736570753066,4.283320825216405e-05,4.5763645e-05,0.013309888,6.2848163
7777,0,0.42988105240436536,0.001466219668208437,4.4921097e-05,0.013441601,6.2842274
7778,0,0.43686061417803607,0.0009708296508983529,7.613159e-05,0.012067228,6.2956586
7779,0,0.44116180178899767,0.003929435278871879,3.5190045e-05,0.011710313,6.2956142
7780,0,0.4343366449934804,0.009864791096634401,9.268219e-05,0.011208749,6.3215914
7781,0,0.4319273501658549,0.5306630224641496,0.6751008,0.011545401,7.728883
7782,0,0.43812671339742904,0.43958832550146554,0.4843348,0.012620661,6.6785684
7783,0,0.44015620666881644,0.4384396759747806,0.28427163,0.012468419,6.5888567
7784,1,0.4380439466097117,0.8546427084312556,0.9988788,0.011024861,8.541977
7785,0,0.43781763745638025,0.0670430607820988,0.0039404947,0.012515662,6.293379
7786,1,0.43133380739807203,0.8701744284751167,0.9481813,0.011802455,8.908
7787,1,0.4366611007729705,0.870243216800834,0.99906343,0.013668244,605.8341
7788,0,0.4319403762995938,0.08579317645235908,0.00459517,0.015120496,6.38755
7789,1,0.43382108204296665,0.9966787815889431,0.99992394,0.03224721,644.04395
7790,1,0.4338040907755586,0.9991920427925294,0.9999434,0.09788347,644.19244
7791,1,0.4293466881866722,0.9982558392815671,0.9999176,0.080112986,644.4005
7792,1,0.42108230806367136,0.9991445682973936,0.99995005,0.09872247,644.4231
7793,1,0.42765021704908884,1.0,0.9999672,0.09132097,644.6767
7794,1,0.42388229497665675,1.0,0.9999615,0.0870081,645.10297
7795,1,0.42300787119565586,1.0,0.99997675,0.078672044,645.5576
7796,1,0.42430989560897286,1.0,0.99997115,0.06926664,646.07574
7797,1,0.4333508467712819,1.0,0.9999753,0.04865446,646.04694
7798,1,0.4416708956221617,1.0,0.9999751,0.05604091,646.3935
7799,1,0.440330103973309,1.0,0.9999784,0.059190825,646.6088
7800,1,0.4778674061000614,1.0,0.999977,0.06402313,646.3648
7801,1,0.46977824537079227,1.0,0.9999813,0.059486806,646.9944
7802,1,0.46953776315069684,1.0,0.9999713,0.0608211,647.33936
7803,1,0.4709081533368101,1.0,0.99998355,0.051259898,647.71906
7804,1,0.4738967914582149,1.0,0.9999747,0.04000725,648.17676
7805,0,0.45542627948059367,0.0006690782739247787,0.0028226464,0.029009061,6.3588467
7806,0,0.4476960970808439,0.0006482037828153543,0.0024241058,0.02768258,6.3733096
7807,0,0.44018374458977627,0.00048799761928668785,0.0035845356,0.025468873,6.3332276
7808,0,0.43856171785028725,0.00015556800848601064,2.7769413e-05,0.022924026,6.302047
7809,0,0.4453580462285272,3.7217452107717264e-05,2.4023188e-05,0.021493485,6.266316
7810,0,0.4372030589716946,3.7217452107717264e-05,1.799486e-05,0.020258686,6.25433
7811,0,0.44231616960080355,3.606629123645484e-05,3.1256233e-05,0.019108128,6.22332
7812,0,0.44275668702319537,0.000573142182925151,0.00014454241,0.018153688,6.2138696
7813,0,0.43800407206362596,0.0007445562705480917,0.0017189294,0.018649636,6.2007556
7814,0,0.4573742901403251,0.003162085352355195,0.0026990229,0.018836232,6.251794
7815,0,0.44304207600048645,0.0002659864684072699,0.0006958565,0.016192636,6.263568
7816,0,0.44562451918527846,0.0029767209354031924,0.00028443334,0.013635258,6.2778764
7817,0,0.43771994666242076,3.766212612502096e-05,2.940721e-05,0.013618155,6.2819285
7818,0,0.4421016344620379,0.0004701684104967469,3.7161713e-05,0.0125235375,6.2913213
7819,0,0.45565749137760486,0.001225491025658571,2.7912467e-05,0.01194478,6.2883253
7820,0,0.43850245161057533,0.0010968635981624274,3.734934e-05,0.011616854,6.3153124
7821,1,0.43623581421498264,0.5065134818190588,0.6099729,0.0117747625,23.372368
7822,0,0.4463545192807248,0.4459030656968409,0.5078528,0.012840521,42.40848
7823,0,0.4553542418086491,0.4535741476751524,0.51142776,0.012328639,14.053739
7824,1,0.4390324257467084,0.8765678655444141,0.9993044,0.011081662,8.031911
7825,0,0.4370628166820853,0.11054986001488507,0.0043468517,0.012603573,6.277472
7826,0,0.43777151963576894,0.6093696849719996,0.65167725,0.011990218,6.524932
7827,1,0.44485607339421573,0.8849869287753392,0.99940085,0.013854155,484.8091
7828,0,0.43840085510068927,0.15300896827327898,0.0050609084,0.015317466,7.753757
7829,1,0.4417487688989417,0.9992587957123592,0.9999521,0.033926446,644.04175
7830,1,0.4452326078723988,1.0,0.9999498,0.08472908,643.75055
7831,1,0.4392469237558626,1.0,0.9999547,0.102324575,644.37213
7832,1,0.44310861687208086,1.0,0.9999707,0.08253024,644.53345
7833,1,0.4561624131966629,0.9972320714016413,0.99995875,0.09697776,644.89667
7834,1,0.4198594846477414,1.0,0.999974,0.08732247,645.33154
7835,1,0.4342920964459429,0.9992910473352489,0.99996996,0.07500632,645.7409
7836,1,0.4298914311751962,1.0,0.9999728,0.062568866,646.1988
7837,1,0.4412437181390228,0.999730967259621,0.99997365,0.046296254,646.4599
7838,1,0.4539523391678302,1.0,0.9999813,0.05409453,646.68866
7839,1,0.456648356699854,1.0,0.99997616,0.05676029,646.89825
7840,1,0.4528396880042931,1.0,0.9999691,0.066929385,647.0762
7841,1,0.45367993950384544,1.0,0.999977,0.060922492,647.44916
7842,1,0.45462479226985586,0.9992764404451858,0.9999682,0.06410975,647.7483
7843,1,0.48482426147064384,0.9967848331265969,0.9992754,0.052589934,648.09033
7844,1,0.48061233527618025,1.0,0.9999702,0.042429693,648.4956
7845,0,0.44255663585756083,0.000242666013012668,0.001996558,0.029201725,6.364855
7846,0,0.43552834854188965,0.0017937203763606503,0.0019724981,0.02717564,6.3745804
7847,0,0.43757359738940954,0.002679754773229713,0.003285997,0.02543419,6.3424454
7848,0,0.43569857102669457,5.0369885603080566e-05,2.7567667e-05,0.023229618,6.3037267
7849,0,0.4354812731391639,3.981842688843772e-05,0.00015742591,0.021398962,6.268702
7850,0,0.42931465031154004,2.8451932229005063e-05,1.796869e-05,0.020408396,6.2577667
7851,0,0.4383810968067141,2.7300771357742636e-05,1.6203072e-05,0.019517355,6.223423
7852,0,0.44186544482804085,2.2434012620037925e-05,1.7779637e-05,0.018679058,6.229646
7853,0,0.4320321559620775,0.0001652160858878973,8.943355e-05,0.019180281,6.2290173
7854,0,0.45580563199006596,0.0004077489627522577,7.867446e-05,0.019645967,6.263585
7855,0,0.44315455843430884,0.00017907655499824681,8.244502e-05,0.01689586,6.2701144
7856,0,0.4358215438202755,3.679375421641977e-05,2.107161e-05,0.014385011,6.2771015
7857,0,0.43576136841981206,3.679375421641977e-05,3.1017025e-05,0.013739935,6.2815986
7858,0,0.43966937632762054,4.816024887585244e-05,0.00041829073,0.0120443,6.289195
7859,0,0.4428512472646753,8.436683628354641e-05,3.7038837e-05,0.012270168,6.2902265
7860,0,0.44121853015574675,0.0009552253258791437,6.6173765e-05,0.011903499,6.313266
7861,0,0.44541734038349806,0.3334905284650161,0.19494122,0.011741518,6.4999986
7862,0,0.45221090247315027,0.3038565690622406,0.18667494,0.012445331,6.4371767
7863,0,0.44567106354194536,0.30987352571478044,0.06451002,0.012461864,6.317831
7864,0,0.4557922984711627,0.028230335441880847,0.0007651202,0.011205588,6.3036666
7865,0,0.45548120103283335,0.23089404443048414,0.013732035,0.012782938,6.3481913
7866,1,0.4454842905419657,0.6715916881274081,0.91191953,0.012090791,8.213924
7867,1,0.438479732833715,0.5920889223363525,0.65504056,0.013913519,8.574843
7868,1,0.43253207048219616,0.8350452733787168,0.9991841,0.015701465,640.4877
7869,1,0.43283157146701284,0.9987285368285647,0.9999243,0.031724237,644.0786
7870,1,0.4328669338239035,1.0,0.9999634,0.08755746,643.99304
7871,1,0.43367343720686136,1.0,0.9999589,0.08591737,644.399
7872,1,0.4236902913051951,1.0,0.99997187,0.068041086,644.5273
7873,1,0.4350006420627818,1.0,0.9999621,0.092302226,644.9447
7874,1,0.4211311719379761,1.0,0.9999615,0.08832911,645.31335
7875,1,0.4280554137977019,1.0,0.9999763,0.076331444,645.4259
7876,1,0.4277758338052364,1.0,0.9999659,0.06676119,646.10657
7877,1,0.42920930952399006,1.0,0.99997246,0.04908671,646.3542
7878,1,0.4386802739957025,1.0,0.9999702,0.055598967,646.42126
7879,1,0.4364124914642638,1.0,0.9999778,0.057985052,646.62866
7880,1,0.46985289828931404,1.0,0.9999763,0.064750984,646.78156
7881,1,0.4664444162730898,1.0,0.9999714,0.059896756,647.11005
7882,1,0.4620288537655588,1.0,0.9999721,0.06209428,647.35406
7883,1,0.4709089238813873,1.0,0.9999783,0.051155202,647.7805
7884,1,0.472910284602279,1.0,0.999972,0.039612316,647.6031
7885,0,0.45657827027969217,0.005841340337537131,0.0020999168,0.028095251,6.3628025
7886,0,0.4499782344876285,0.0013221909621051841,0.0028249086,0.027381767,6.3745346
7887,0,0.44378874084788106,0.0009443623041594751,0.0028857053,0.024868907,6.3390193
7888,0,0.44482958737407036,0.0036365189940672955,3.2909906e-05,0.022439029,6.2952957
7889,0,0.43496203052440147,6.009914855074139e-05,0.00015037529,0.02120075,6.2630234
7890,0,0.43144033484784766,4.873265389130873e-05,1.6157106e-05,0.020145023,6.2568507
7891,0,0.4374963191855267,3.606629123645484e-05,1.5564648e-05,0.019395411,6.2376018
7892,0,0.44067667623540085,3.119953249875012e-05,1.5295007e-05,0.01838451,6.231638
7893,0,0.42905175173342847,0.00011433175348120573,5.5351782e-05,0.019337026,6.228039
7894,0,0.44512526682631914,0.002870000993885934,0.005041277,0.01900681,6.263754
7895,0,0.4384995845830543,0.0010081453183454932,0.00015840722,0.016364207,6.270137
7896,0,0.43285032351065317,5.159872813087625e-05,2.4069466e-05,0.014277953,6.28051
7897,0,0.4332256385605487,5.7255810397252146e-05,3.2676362e-05,0.014645969,6.2837963
7898,0,0.4398068133164157,0.0030637752080060776,0.0004290287,0.012353591,6.2958527
7899,0,0.44531445842476736,0.0005549514783646675,3.757086e-05,0.012181392,6.293254
7900,0,0.43866584676062265,0.011350939154491962,6.895849e-05,0.011968915,6.3189197
7901,0,0.43647760408764813,0.20342303333117487,0.0040459,0.012482864,6.3361197
7902,1,0.44156150278667955,0.4632190774064178,0.5679554,0.013577595,635.4998
7903,0,0.45115089330032143,0.20344281464598887,0.012985968,0.013301331,9.073699
7904,0,0.44242439742021417,0.05610911886444681,0.0038531006,0.011215625,6.304588
7905,0,0.43621503695794506,0.29661954808039775,0.26122758,0.012649688,6.346679
7906,0,0.43417704998840784,0.07342799688283204,0.0036239198,0.011526631,6.3097744
7907,0,0.44081569809401305,0.047854407558491456,0.00375505,0.013431762,6.3148923
7908,0,0.43871668979546036,0.1466526892988793,0.18043023,0.0154602565,8.557286
7909,1,0.4370057685836839,0.9995427411083601,0.9999201,0.030923305,643.7319
7910,1,0.4348228506819196,0.9997891241021225,0.999948,0.08009777,644.0056
7911,1,0.4393499828297898,0.9990801714373716,0.99993646,0.07513893,644.1865
7912,1,0.4263755823445547,1.0,0.9999715,0.05544405,644.27423
7913,1,0.43218120315550385,1.0,0.99996877,0.09152315,644.6854
7914,1,0.42639296680950683,1.0,0.99996233,0.08961987,645.0618
7915,1,0.4327584933350238,1.0,0.9999665,0.07763577,645.4765
7916,1,0.4306605593398198,1.0,0.9999597,0.065925024,645.8508
7917,1,0.43541437398779487,1.0,0.999977,0.048774973,646.2351
7918,1,0.44031084012392707,1.0,0.999974,0.055601683,646.3283
7919,1,0.4434713151720472,1.0,0.9999827,0.058065604,646.3833
7920,1,0.48449828236543196,1.0,0.9999832,0.06515469,646.1517
7921,1,0.47136707431911373,1.0,0.99998343,0.059912216,646.9087
7922,1,0.4744814053399705,1.0,0.9993031,0.062549464,647.21
7923,1,0.47700827065068485,1.0,0.99997485,0.052082475,647.6887
7924,1,0.476257759554203,1.0,0.99897885,0.040773474,648.0604
7925,0,0.4509138315769186,0.0005355258082590009,0.0030674008,0.028948154,6.3593698
7926,0,0.4418593570339986,0.0004886040207120228,0.0034725778,0.026860116,6.3679795
7927,0,0.43903275739538167,0.00021940293400404872,0.0029099928,0.024552735,6.338498
7928,0,0.42871272432249413,6.789673884411515e-05,6.6725814e-05,0.022012552,6.296342
7929,0,0.43263509847422765,4.238853423486036e-05,2.0567504e-05,0.02109312,6.2703176
7930,0,0.4330387174584152,2.8451932229005063e-05,2.4550547e-05,0.019933281,6.2557034
7931,0,0.43725719980242456,2.7300771357742636e-05,1.7624528e-05,0.019038282,6.2258854
7932,0,0.4389293544764323,2.2434012620037925e-05,1.910713e-05,0.018217226,6.218437
7933,0,0.4285983900180322,0.0001635778782090931,7.600211e-05,0.018859757,6.2112317
7934,0,0.4527841926793295,0.0008162369061589189,0.00017056285,0.019014342,6.2542806
7935,0,0.4388550860356787,0.00020010282693788185,0.0019094298,0.016251544,6.267006
7936,0,0.4375511142676786,0.00010519768773841422,2.9117215e-05,0.013937679,6.2781363
7937,0,0.4323172590160429,3.4553688512684657e-05,4.9483668e-05,0.013081074,6.2804446
7938,0,0.42885877556392965,0.0002681339027375329,0.0009844407,0.011721039,6.2912726
7939,0,0.4511369968410217,0.004642588484908713,3.767153e-05,0.011745338,6.283753
7940,0,0.4327085981434454,0.01180707263022013,4.4908717e-05,0.011408573,6.3134828
7941,1,0.4400314656397032,0.5164915869619938,0.7487344,0.01153183,12.581055
7942,0,0.4421792103254343,0.18358550672732102,0.0025914155,0.012645795,6.368755
7943,1,0.44456329124271615,0.36310758462767123,0.31451842,0.01206232,18.666145
7944,0,0.4386234672816829,0.08533670251570456,0.003564317,0.011096919,6.2905083
7945,1,0.44423676473467205,0.8912931491797961,0.9993655,0.012768975,7.8591075
7946,0,0.4346741374334477,0.09301974132285067,0.038100015,0.011738438,6.2991266
7947,0,0.4436669990996207,0.06598705218259426,0.0040101255,0.013612992,6.369099
7948,1,0.4337140644249008,0.842797799042206,0.9990108,0.015131147,575.84143
7949,1,0.43517553762671873,0.9961034085026877,0.9999503,0.030381275,643.96387
7950,1,0.44200569152541075,0.999049198588943,0.99994075,0.07757521,644.08
7951,1,0.4380165106903803,0.9996285170796391,0.9999459,0.07908443,644.2174
7952,1,0.4406493059123779,1.0,0.99997103,0.10028675,644.003
7953,1,0.44892252285538853,0.9987564192279305,0.99995875,0.09255134,644.58405
7954,1,0.4213122184798744,1.0,0.9999697,0.08924107,645.22546
7955,1,0.4275441133278484,1.0,0.9999763,0.077289015,645.5879
7956,1,0.4253351379029699,1.0,0.9999713,0.06582455,646.11383
7957,1,0.4288653187220939,1.0,0.99997056,0.048751064,646.26776
7958,1,0.44388329669351245,1.0,0.9999813,0.055273242,646.44495
7959,1,0.4344292799565482,1.0,0.9999732,0.058403715,646.818
7960,1,0.4789532532730778,1.0,0.99997866,0.06543886,646.6509
7961,1,0.4618802915582431,1.0,0.9999653,0.059861112,647.2796
7962,1,0.4663588121639138,1.0,0.99996996,0.06293859,647.5705
7963,1,0.4677469026409037,1.0,0.9999782,0.051751446,647.9644
7964,1,0.4766362414493168,0.9997427898001403,0.99995565,0.041365903,648.2542
7965,0,0.4440367088904058,0.001919004273457252,0.0025078668,0.029118398,6.3627434
7966,0,0.4391706305164149,0.0006571795655718847,0.003930048,0.027332282,6.3771806
7967,0,0.4329328407287682,0.0003036394833739661,0.002282837,0.025081484,6.3441734
7968,0,0.43794564259516916,0.0002856190972247114,2.4134673e-05,0.022810705,6.301658
7969,0,0.43920842469706245,2.8451932229005063e-05,2.9128767e-05,0.021668857,6.265061
7970,0,0.43463824968428744,2.8451932229005063e-05,3.3887874e-05,0.019915946,6.248072
7971,0,0.44706497085787056,0.00013226602455872866,0.00014523027,0.019034343,6.221144
7972,0,0.44552249567770713,2.2434012620037925e-05,2.7337623e-05,0.018063167,6.2315598
7973,0,0.43711935361847337,0.0001631332041917894,6.377353e-05,0.019312443,6.220694
7974,0,0.4503796874496377,0.00017043664448122784,0.000116044976,0.019170841,6.25862
7975,0,0.4433914908539807,0.00017153320688376164,5.353884e-05,0.016792927,6.2675176
7976,0,0.4405769610630952,2.889660624630876e-05,2.0366777e-05,0.014442416,6.2818327
7977,0,0.4331098108170866,2.889660624630876e-05,2.5325355e-05,0.014714309,6.2870965
7978,0,0.4280192630334655,2.889660624630876e-05,2.1487733e-05,0.01267371,6.294859
7979,0,0.44728538375734855,5.9169319947615075e-05,3.0269195e-05,0.012157327,6.2947974
7980,0,0.4330477909086365,0.0021330462958223397,7.894817e-05,0.011285457,6.319248
7981,1,0.42995250812602215,0.5042715899937141,0.5785024,0.012231875,27.430504
7982,0,0.43003797018789025,0.36763066895521224,0.39164272,0.012800497,6.4048133
7983,0,0.4398484320058246,0.19487079878558433,0.0053136414,0.013192108,6.3335605
7984,0,0.4425884974604441,0.04906444071847654,0.0028529263,0.011169825,6.3048005
7985,0,0.44510455913262875,0.05472506031102035,0.0029866374,0.012501421,6.300163
7986,0,0.4386555695222373,0.057115939206424264,0.0032940626,0.011686344,6.3126216
7987,1,0.4401120976696756,0.7594318589943531,0.91124004,0.013859867,438.51764
7988,0,0.43836295300465905,0.05225368229541367,0.003035615,0.015976701,6.323618
7989,1,0.42592487019981845,0.9948665976439022,0.99986374,0.03176982,643.8926
7990,1,0.4332364667163232,1.0,0.9999367,0.093617834,644.0671
7991,1,0.42696052598564654,1.0,0.9999682,0.06974921,644.2347
7992,1,0.4161192339258977,1.0,0.99997485,0.083954744,644.4285
7993,1,0.4229387864507813,0.9995288376150321,0.9999515,0.09209116,644.7462
7994,1,0.4174579224303824,1.0,0.9999746,0.08993266,645.0838
7995,1,0.4221527195492935,1.0,0.99997413,0.078565404,645.5558
7996,1,0.42111105509324664,1.0,0.99997187,0.06561757,645.93054
7997,1,0.43458055003262563,1.0,0.9999714,0.04930747,646.181
7998,1,0.4434703119481576,1.0,0.99997616,0.056379862,646.3286
7999,1,0.45687888837620355,1.0,0.9999815,0.06007828,646.5274
8000,1,0.44700476703012926,1.0,0.9997938,0.06566455,646.7534
8001,1,0.45211197512662743,0.9985388975809951,0.9999732,0.060598675,647.0423
8002,1,0.452716593878612,1.0,0.9993055,0.062761426,647.1808
8003,1,0.45944187964724237,1.0,0.9999757,0.052399483,647.5639
8004,1,0.46648945991610635,1.0,0.99997294,0.041503716,647.9015
8005,0,0.43474397802276554,0.002677482086939685,0.0025023487,0.028911093,6.341604
8006,0,0.43168511982195884,0.001653238694300594,0.0016504632,0.02720619,6.373806
8007,0,0.4249383400675804,0.002762921692101243,0.0037619094,0.025053386,6.342092
8008,0,0.4224541008351118,5.6270243621572475e-05,2.5951045e-05,0.022073613,6.3027515
8009,0,0.41982491598983923,2.8451932229005063e-05,2.6000414e-05,0.021127757,6.2644796
8010,0,0.4253997191408175,2.8451932229005063e-05,1.8357541e-05,0.019927228,6.2607217
8011,0,0.4277492626425102,2.7300771357742636e-05,1.3806895e-05,0.019396067,6.230913
8012,0,0.42866969424710316,2.2434012620037925e-05,1.2734355e-05,0.018270018,6.233312
8013,0,0.4181282661113798,0.0001631332041917894,7.39014e-05,0.018989958,6.2308464
8014,0,0.4491563743647499,0.015536479964339387,0.0001521315,0.019523816,6.264568
8015,0,0.4347601450718601,0.00017153320688376164,9.65631e-05,0.01661223,6.274426
8016,0,0.42853342893093144,2.889660624630876e-05,2.9707711e-05,0.014261251,6.274672
8017,0,0.4267754939719584,2.889660624630876e-05,2.768245e-05,0.014287219,6.2836785
8018,0,0.4306163402542033,3.4553688512684657e-05,4.1703188e-05,0.0130933225,6.2872562
8019,0,0.4473251346545464,0.0004670102965841905,0.00013100581,0.012345305,6.2870436
8020,0,0.43564308868737905,0.025025770293306587,0.00016989735,0.011931061,6.313664
8021,1,0.4334817993541472,0.49515480812542223,0.91876036,0.012096226,8.262974
8022,0,0.4357298444455634,0.4521653662208651,0.502323,0.01310624,6.637549
8023,1,0.4443357196347259,0.5804234757485234,0.8867977,0.013334705,622.2162
8024,1,0.4388816210658181,0.8783441698432146,0.9992079,0.0112962825,7.395342
8025,1,0.4362789074308502,0.8570202093347978,0.9518676,0.012798166,7.893986
8026,0,0.4278316347850298,0.10611437733172026,0.0044362894,0.012250644,6.303419
8027,0,0.4406888321816415,0.10389958976138228,0.005668231,0.01400618,7.21461
8028,1,0.43121411563956713,0.8719205868915882,0.9991085,0.015512958,641.80756
8029,1,0.4330645963691082,1.0,0.9999125,0.033891607,644.065
8030,1,0.44202834700987437,0.9997727491537887,0.9999466,0.07669757,643.882
8031,1,0.4395467572656261,1.0,0.9999634,0.09644437,644.22064
8032,1,0.44190504155087634,1.0,0.9999646,0.07537422,644.3752
8033,1,0.4448447540251395,0.9977411516720902,0.99995756,0.09425305,644.8172
8034,1,0.42323384638055345,1.0,0.9999664,0.08686679,644.748
8035,1,0.4277606967023768,1.0,0.9999776,0.07668261,645.6157
8036,1,0.4333594624395597,0.999730967259621,0.99996245,0.06431095,646.03973
8037,1,0.44084175771011347,1.0,0.99998033,0.04651428,646.0898
8038,1,0.44572504127842927,1.0,0.9999794,0.05361766,646.2473
8039,1,0.4449296284835295,1.0,0.9999732,0.057704408,646.4791
8040,1,0.4594755674901357,0.998530971204785,0.9975319,0.06398559,646.488
8041,1,0.4534839190900274,1.0,0.9999716,0.05863582,646.88794
8042,1,0.4545053573174906,1.0,0.99997234,0.060317222,647.18365
8043,1,0.4678633953977104,1.0,0.99997294,0.050816778,647.53925
8044,1,0.46483730196728823,1.0,0.9999732,0.039004657,647.8155
8045,0,0.43543883547536427,0.00039032919414714207,0.002629591,0.028415728,6.35938
8046,0,0.4340607364525577,0.0007096821360507217,0.0026141105,0.027189603,6.3729434
